date,portfolio_value
2023-05-25 00:00:00+00:00,469084.33
2023-05-26 00:00:00+00:00,473881.37
2023-05-30 00:00:00+00:00,469988.69000000006
2023-05-31 00:00:00+00:00,478855.35
2023-06-01 00:00:00+00:00,485667.54
2023-06-02 00:00:00+00:00,491565.54
2023-06-05 00:00:00+00:00,488822.97000000003
2023-06-06 00:00:00+00:00,479779.37
2023-06-07 00:00:00+00:00,474176.26999999996
2023-06-08 00:00:00+00:00,481892.81999999995
2023-06-09 00:00:00+00:00,484704.2
2023-06-12 00:00:00+00:00,484202.87
2023-06-13 00:00:00+00:00,461593.87
2023-06-14 00:00:00+00:00,454516.26999999996
2023-06-15 00:00:00+00:00,458880.79
2023-06-16 00:00:00+00:00,450151.75
2023-06-20 00:00:00+00:00,461171.18
2023-06-21 00:00:00+00:00,468917.22000000003
2023-06-22 00:00:00+00:00,471178.12
2023-06-23 00:00:00+00:00,469949.37
2023-06-26 00:00:00+00:00,470932.37
2023-06-27 00:00:00+00:00,474431.85
2023-06-28 00:00:00+00:00,467717.96
2023-06-29 00:00:00+00:00,468415.89
2023-06-30 00:00:00+00:00,471581.15
2023-07-03 00:00:00+00:00,470686.62
2023-07-05 00:00:00+00:00,462871.76999999996
2023-07-06 00:00:00+00:00,460964.75
2023-07-07 00:00:00+00:00,453857.66
2023-07-10 00:00:00+00:00,454712.87
2023-07-11 00:00:00+00:00,455204.37
2023-07-12 00:00:00+00:00,444784.56999999995
2023-07-13 00:00:00+00:00,440852.56999999995
2023-07-14 00:00:00+00:00,471040.5
2023-07-17 00:00:00+00:00,475011.81999999995
2023-07-18 00:00:00+00:00,491555.71
2023-07-19 00:00:00+00:00,494042.7
2023-07-20 00:00:00+00:00,494927.4
2023-07-21 00:00:00+00:00,499213.27999999997
2023-07-24 00:00:00+00:00,499930.87
2023-07-25 00:00:00+00:00,502388.37
2023-07-26 00:00:00+00:00,494917.56999999995
2023-07-27 00:00:00+00:00,496490.37
2023-07-28 00:00:00+00:00,494445.73000000004
2023-07-31 00:00:00+00:00,497719.12
2023-08-01 00:00:00+00:00,497060.50999999995
2023-08-02 00:00:00+00:00,494553.86
2023-08-03 00:00:00+00:00,496490.37
2023-08-04 00:00:00+00:00,494160.66
2023-08-07 00:00:00+00:00,502388.37
2023-08-08 00:00:00+00:00,497375.06999999995
2023-08-09 00:00:00+00:00,494091.85
2023-08-10 00:00:00+00:00,495114.17000000004
2023-08-11 00:00:00+00:00,499439.37
2023-08-14 00:00:00+00:00,501896.87
2023-08-15 00:00:00+00:00,498220.45
2023-08-16 00:00:00+00:00,495507.37
2023-08-17 00:00:00+00:00,485638.04999999993
2023-08-18 00:00:00+00:00,490041.89
2023-08-21 00:00:00+00:00,489058.89
2023-08-22 00:00:00+00:00,483898.14
2023-08-23 00:00:00+00:00,480909.81999999995
2023-08-24 00:00:00+00:00,479877.67000000004
2023-08-25 00:00:00+00:00,480762.37
2023-08-28 00:00:00+00:00,483711.37
2023-08-29 00:00:00+00:00,485166.21
2023-08-30 00:00:00+00:00,483455.79
2023-08-31 00:00:00+00:00,470912.71
2023-09-01 00:00:00+00:00,468769.76999999996
2023-09-05 00:00:00+00:00,472111.97000000003
2023-09-06 00:00:00+00:00,468573.17000000004
2023-09-07 00:00:00+00:00,476338.87
2023-09-08 00:00:00+00:00,473144.12
2023-09-11 00:00:00+00:00,471128.97000000003
2023-09-12 00:00:00+00:00,471807.24
2023-09-13 00:00:00+00:00,471758.08999999997
2023-09-14 00:00:00+00:00,476830.37
2023-09-15 00:00:00+00:00,478983.14
2023-09-18 00:00:00+00:00,477892.00999999995
2023-09-19 00:00:00+00:00,471915.37
2023-09-20 00:00:00+00:00,482974.12
2023-09-21 00:00:00+00:00,493049.87
2023-09-22 00:00:00+00:00,498947.87
2023-09-25 00:00:00+00:00,501405.37
2023-09-26 00:00:00+00:00,496942.54999999993
2023-09-27 00:00:00+00:00,495261.62
2023-09-28 00:00:00+00:00,501523.33
2023-09-29 00:00:00+00:00,495802.26999999996
2023-10-02 00:00:00+00:00,505897.68000000005
2023-10-03 00:00:00+00:00,502073.81
2023-10-04 00:00:00+00:00,501395.54
2023-10-05 00:00:00+00:00,506320.37
2023-10-06 00:00:00+00:00,515167.37
2023-10-09 00:00:00+00:00,517634.7
2023-10-10 00:00:00+00:00,514970.7699999999
2023-10-11 00:00:00+00:00,515314.81999999995
2023-10-12 00:00:00+00:00,517113.71
2023-10-13 00:00:00+00:00,527209.12
2023-10-16 00:00:00+00:00,528870.39
2023-10-17 00:00:00+00:00,527602.32
2023-10-18 00:00:00+00:00,526963.37
2023-10-19 00:00:00+00:00,520426.42000000004
2023-10-20 00:00:00+00:00,517988.58
2023-10-23 00:00:00+00:00,513751.8499999999
2023-10-24 00:00:00+00:00,516150.37
2023-10-25 00:00:00+00:00,520937.58
2023-10-26 00:00:00+00:00,519178.01
2023-10-27 00:00:00+00:00,515265.67000000004
2023-10-30 00:00:00+00:00,520967.06999999995
2023-10-31 00:00:00+00:00,524800.7699999999
2023-11-01 00:00:00+00:00,522176.16
2023-11-02 00:00:00+00:00,527307.42
2023-11-03 00:00:00+00:00,521065.37
2023-11-06 00:00:00+00:00,524604.17
2023-11-07 00:00:00+00:00,529273.42
2023-11-08 00:00:00+00:00,526963.37
2023-11-09 00:00:00+00:00,529912.37
2023-11-10 00:00:00+00:00,530728.26
2023-11-13 00:00:00+00:00,532900.69
2023-11-14 00:00:00+00:00,531091.9700000001
2023-11-15 00:00:00+00:00,529361.89
2023-11-16 00:00:00+00:00,529558.49
2023-11-17 00:00:00+00:00,527189.4600000001
2023-11-20 00:00:00+00:00,525488.87
2023-11-21 00:00:00+00:00,530639.79
2023-11-22 00:00:00+00:00,534040.9700000001
2023-11-24 00:00:00+00:00,536793.37
2023-11-27 00:00:00+00:00,534827.37
2023-11-28 00:00:00+00:00,530413.7
2023-11-29 00:00:00+00:00,524997.37
2023-11-30 00:00:00+00:00,545247.17
2023-12-01 00:00:00+00:00,538533.2799999999
2023-12-04 00:00:00+00:00,538720.05
2023-12-05 00:00:00+00:00,540676.2200000001
2023-12-06 00:00:00+00:00,540184.7200000001
2023-12-07 00:00:00+00:00,538759.37
2023-12-08 00:00:00+00:00,540725.37
2023-12-11 00:00:00+00:00,535810.37
2023-12-12 00:00:00+00:00,536518.13
2023-12-13 00:00:00+00:00,538710.2200000001
2023-12-14 00:00:00+00:00,524997.37
2023-12-15 00:00:00+00:00,521871.43000000005
2023-12-18 00:00:00+00:00,517821.4700000001
2023-12-19 00:00:00+00:00,515167.37
2023-12-20 00:00:00+00:00,507893.17000000004
2023-12-21 00:00:00+00:00,510065.5999999999
2023-12-22 00:00:00+00:00,512601.74
2023-12-26 00:00:00+00:00,511235.37
2023-12-27 00:00:00+00:00,514086.06999999995
2023-12-28 00:00:00+00:00,515904.62
2023-01-04 00:00:00+00:00,177094.01000000004
2023-01-05 00:00:00+00:00,175973.39
2023-01-06 00:00:00+00:00,177261.12000000002
2023-01-09 00:00:00+00:00,172857.28000000006
2023-01-10 00:00:00+00:00,172257.65000000002
2023-01-11 00:00:00+00:00,172070.88000000003
2023-01-12 00:00:00+00:00,171284.48
2023-01-13 00:00:00+00:00,170507.91000000003
2023-01-17 00:00:00+00:00,169475.76000000004
2023-01-18 00:00:00+00:00,166743.02000000005
2023-01-19 00:00:00+00:00,166546.42000000004
2023-01-20 00:00:00+00:00,165868.15000000002
2023-01-23 00:00:00+00:00,165219.37000000002
2023-01-24 00:00:00+00:00,165504.44
2023-01-25 00:00:00+00:00,166792.17000000004
2023-01-26 00:00:00+00:00,165956.62000000002
2023-01-27 00:00:00+00:00,165180.05000000005
2023-01-30 00:00:00+00:00,159508.14
2023-01-31 00:00:00+00:00,160304.37000000002
2023-02-01 00:00:00+00:00,162555.44
2023-02-02 00:00:00+00:00,162555.44
2023-02-03 00:00:00+00:00,161749.38000000003
2023-02-06 00:00:00+00:00,160373.18000000002
2023-02-07 00:00:00+00:00,159812.87000000002
2023-02-08 00:00:00+00:00,160599.27000000005
2023-02-09 00:00:00+00:00,158721.74000000002
2023-02-10 00:00:00+00:00,159164.09000000003
2023-02-13 00:00:00+00:00,159812.87000000002
2023-02-14 00:00:00+00:00,159124.77000000005
2023-02-15 00:00:00+00:00,156745.91000000003
2023-02-16 00:00:00+00:00,155153.45
2023-02-17 00:00:00+00:00,157620.78000000006
2023-02-21 00:00:00+00:00,155605.63000000003
2023-02-22 00:00:00+00:00,155173.11000000002
2023-02-23 00:00:00+00:00,154996.17000000004
2023-02-24 00:00:00+00:00,153334.90000000002
2023-02-27 00:00:00+00:00,153059.66000000003
2023-02-28 00:00:00+00:00,150985.53000000006
2023-03-01 00:00:00+00:00,149933.72
2023-03-02 00:00:00+00:00,149697.80000000005
2023-03-03 00:00:00+00:00,151545.84000000003
2023-03-06 00:00:00+00:00,153177.62000000002
2023-03-07 00:00:00+00:00,151585.16000000003
2023-03-08 00:00:00+00:00,150238.45
2023-03-09 00:00:00+00:00,148744.29000000004
2023-03-10 00:00:00+00:00,149186.64
2023-03-13 00:00:00+00:00,152263.43000000002
2023-03-14 00:00:00+00:00,151201.79000000004
2023-03-15 00:00:00+00:00,151634.31000000003
2023-03-16 00:00:00+00:00,151368.90000000002
2023-03-17 00:00:00+00:00,150317.09000000003
2023-03-20 00:00:00+00:00,151339.41000000003
2023-03-21 00:00:00+00:00,151309.92000000004
2023-03-22 00:00:00+00:00,148852.42000000004
2023-03-23 00:00:00+00:00,148999.87000000002
2023-03-24 00:00:00+00:00,149835.42000000004
2023-03-27 00:00:00+00:00,151250.94
2023-03-28 00:00:00+00:00,149324.26000000004
2023-03-29 00:00:00+00:00,150670.97
2023-03-30 00:00:00+00:00,150897.06000000003
2023-03-31 00:00:00+00:00,152489.52000000005
2023-04-03 00:00:00+00:00,153688.78000000006
2023-04-04 00:00:00+00:00,160648.42000000004
2023-04-05 00:00:00+00:00,162860.17000000004
2023-04-06 00:00:00+00:00,162260.54000000004
2023-04-10 00:00:00+00:00,161582.27000000005
2023-04-11 00:00:00+00:00,161287.37000000002
2023-04-12 00:00:00+00:00,160845.02000000005
2023-04-13 00:00:00+00:00,163518.78000000006
2023-04-14 00:00:00+00:00,163253.37000000002
2023-04-17 00:00:00+00:00,162811.02000000005
2023-04-18 00:00:00+00:00,158407.18000000002
2023-04-19 00:00:00+00:00,159331.2
2023-04-20 00:00:00+00:00,160609.10000000003
2023-04-21 00:00:00+00:00,159999.64
2023-04-24 00:00:00+00:00,160795.87000000002
2023-04-25 00:00:00+00:00,161749.38000000003
2023-04-26 00:00:00+00:00,159960.32
2023-04-27 00:00:00+00:00,160097.94
2023-04-28 00:00:00+00:00,161051.45
2023-05-01 00:00:00+00:00,160795.87000000002
2023-05-02 00:00:00+00:00,162270.37000000002
2023-05-03 00:00:00+00:00,160029.13000000003
2023-05-04 00:00:00+00:00,159616.27000000005
2023-05-05 00:00:00+00:00,159812.87000000002
2023-05-08 00:00:00+00:00,159439.33000000002
2023-05-09 00:00:00+00:00,158397.35000000003
2023-05-10 00:00:00+00:00,159203.41000000003
2023-05-11 00:00:00+00:00,158397.35000000003
2023-05-12 00:00:00+00:00,157866.53000000006
2023-05-15 00:00:00+00:00,156814.72
2023-05-16 00:00:00+00:00,156716.42000000004
2023-05-17 00:00:00+00:00,156283.90000000002
2023-05-18 00:00:00+00:00,155861.21
2023-05-19 00:00:00+00:00,156185.60000000003
2023-05-22 00:00:00+00:00,154426.03000000006
2023-05-23 00:00:00+00:00,154327.73
2023-05-24 00:00:00+00:00,154209.77000000005
2023-05-25 00:00:00+00:00,151860.40000000002
2023-05-26 00:00:00+00:00,151998.02000000005
2023-05-30 00:00:00+00:00,151840.74000000002
2023-05-31 00:00:00+00:00,152971.19
2023-06-01 00:00:00+00:00,151948.87000000002
2023-06-02 00:00:00+00:00,153777.25000000003
2023-06-05 00:00:00+00:00,155703.93000000002
2023-06-06 00:00:00+00:00,155468.01000000004
2023-06-07 00:00:00+00:00,155979.17000000004
2023-06-08 00:00:00+00:00,157601.12000000002
2023-06-09 00:00:00+00:00,157551.97
2023-06-12 00:00:00+00:00,157158.77000000005
2023-06-13 00:00:00+00:00,158102.45
2023-06-14 00:00:00+00:00,158898.68000000002
2023-06-15 00:00:00+00:00,160894.17000000004
2023-06-16 00:00:00+00:00,161621.59000000003
2023-06-20 00:00:00+00:00,161287.37000000002
2023-06-21 00:00:00+00:00,161169.41000000003
2023-06-22 00:00:00+00:00,163145.24000000002
2023-06-23 00:00:00+00:00,162270.37000000002
2023-06-26 00:00:00+00:00,161287.37000000002
2023-06-27 00:00:00+00:00,160304.37000000002
2023-06-28 00:00:00+00:00,160392.84000000003
2023-06-29 00:00:00+00:00,161287.37000000002
2023-06-30 00:00:00+00:00,162752.04000000004
2023-07-03 00:00:00+00:00,160579.61000000002
2023-07-05 00:00:00+00:00,159911.17000000004
2023-07-06 00:00:00+00:00,158829.87000000002
2023-07-07 00:00:00+00:00,156765.57
2023-07-10 00:00:00+00:00,157060.47
2023-07-11 00:00:00+00:00,156008.66000000003
2023-07-12 00:00:00+00:00,155477.84000000003
2023-07-13 00:00:00+00:00,156175.77000000005
2023-07-14 00:00:00+00:00,157453.67000000004
2023-07-17 00:00:00+00:00,156224.92000000004
2023-07-18 00:00:00+00:00,156608.29000000004
2023-07-19 00:00:00+00:00,156460.84000000003
2023-07-20 00:00:00+00:00,165701.04000000004
2023-07-21 00:00:00+00:00,166998.60000000003
2023-07-24 00:00:00+00:00,168168.37000000002
2023-07-25 00:00:00+00:00,169642.87000000002
2023-07-26 00:00:00+00:00,169731.34000000003
2023-07-27 00:00:00+00:00,170802.81000000003
2023-07-28 00:00:00+00:00,168571.40000000002
2023-07-31 00:00:00+00:00,164108.58000000002
2023-08-01 00:00:00+00:00,165425.80000000005
2023-08-02 00:00:00+00:00,167529.42000000004
2023-08-03 00:00:00+00:00,168119.22
2023-08-04 00:00:00+00:00,166241.69
2023-08-07 00:00:00+00:00,169986.92000000004
2023-08-08 00:00:00+00:00,170154.03000000006
2023-08-09 00:00:00+00:00,170675.02000000005
2023-08-10 00:00:00+00:00,169544.57
2023-08-11 00:00:00+00:00,171068.22
2023-08-14 00:00:00+00:00,170448.93000000002
2023-08-15 00:00:00+00:00,169347.97
2023-08-16 00:00:00+00:00,170144.2
2023-08-17 00:00:00+00:00,171127.2
2023-08-18 00:00:00+00:00,171215.67000000004
2023-08-21 00:00:00+00:00,164629.57
2023-08-22 00:00:00+00:00,163204.22
2023-08-23 00:00:00+00:00,161945.98
2023-08-24 00:00:00+00:00,162466.97
2023-08-25 00:00:00+00:00,162466.97
2023-08-28 00:00:00+00:00,161641.25000000003
2023-08-29 00:00:00+00:00,161621.59000000003
2023-08-30 00:00:00+00:00,161021.96
2023-08-31 00:00:00+00:00,159203.41000000003
2023-09-01 00:00:00+00:00,157797.72
2023-09-05 00:00:00+00:00,158220.41000000003
2023-09-06 00:00:00+00:00,155399.2
2023-09-07 00:00:00+00:00,157286.56000000003
2023-09-08 00:00:00+00:00,158230.24000000002
2023-09-11 00:00:00+00:00,159979.98
2023-09-12 00:00:00+00:00,160805.7
2023-09-13 00:00:00+00:00,162181.90000000002
2023-09-14 00:00:00+00:00,161071.11000000002
2023-09-15 00:00:00+00:00,159046.13000000003
2023-09-18 00:00:00+00:00,160029.13000000003
2023-09-19 00:00:00+00:00,159517.97
2023-09-20 00:00:00+00:00,160088.11000000002
2023-09-21 00:00:00+00:00,158908.51000000004
2023-09-22 00:00:00+00:00,157896.02000000005
2023-09-25 00:00:00+00:00,157738.74000000002
2023-09-26 00:00:00+00:00,156627.95
2023-09-27 00:00:00+00:00,154406.37000000002
2023-09-28 00:00:00+00:00,154308.07
2023-09-29 00:00:00+00:00,153089.15000000002
2023-10-02 00:00:00+00:00,152587.82
2023-10-03 00:00:00+00:00,152922.04000000004
2023-10-04 00:00:00+00:00,152646.80000000005
2023-10-05 00:00:00+00:00,154140.96
2023-10-06 00:00:00+00:00,155045.32
2023-10-09 00:00:00+00:00,155910.36000000002
2023-10-10 00:00:00+00:00,155743.25000000003
2023-10-11 00:00:00+00:00,153973.85000000003
2023-10-12 00:00:00+00:00,153747.76000000004
2023-10-13 00:00:00+00:00,154239.26000000004
2023-10-16 00:00:00+00:00,155468.01000000004
2023-10-17 00:00:00+00:00,153177.62000000002
2023-10-18 00:00:00+00:00,150179.47
2023-10-19 00:00:00+00:00,149658.48
2023-10-20 00:00:00+00:00,150425.22
2023-10-23 00:00:00+00:00,149098.17000000004
2023-10-24 00:00:00+00:00,148665.65000000002
2023-10-25 00:00:00+00:00,148557.52000000005
2023-10-26 00:00:00+00:00,147279.62000000002
2023-10-27 00:00:00+00:00,142905.27000000005
2023-10-30 00:00:00+00:00,144537.05000000005
2023-10-31 00:00:00+00:00,145726.48
2023-11-01 00:00:00+00:00,146237.64
2023-11-02 00:00:00+00:00,147613.84000000003
2023-11-03 00:00:00+00:00,148803.27000000005
2023-11-06 00:00:00+00:00,148999.87000000002
2023-11-07 00:00:00+00:00,148587.01000000004
2023-11-08 00:00:00+00:00,147721.97
2023-11-09 00:00:00+00:00,145352.94
2023-11-10 00:00:00+00:00,144723.82
2023-11-13 00:00:00+00:00,145254.64
2023-11-14 00:00:00+00:00,145441.41000000003
2023-11-15 00:00:00+00:00,146296.62000000002
2023-11-16 00:00:00+00:00,147820.27000000005
2023-11-17 00:00:00+00:00,147279.62000000002
2023-11-20 00:00:00+00:00,147328.77000000005
2023-11-21 00:00:00+00:00,148577.18000000002
2023-11-22 00:00:00+00:00,148321.60000000003
2023-11-24 00:00:00+00:00,149953.38000000003
2023-11-27 00:00:00+00:00,148832.76000000004
2023-11-28 00:00:00+00:00,149166.98
2023-11-29 00:00:00+00:00,149609.33000000002
2023-11-30 00:00:00+00:00,152076.66000000003
2023-12-01 00:00:00+00:00,155880.87000000002
2023-12-04 00:00:00+00:00,156136.45
2023-12-05 00:00:00+00:00,155733.42000000004
2023-12-06 00:00:00+00:00,154003.34000000003
2023-12-07 00:00:00+00:00,152833.57
2023-12-08 00:00:00+00:00,151811.25000000003
2023-12-11 00:00:00+00:00,152499.35000000003
2023-12-12 00:00:00+00:00,152538.67000000004
2023-12-13 00:00:00+00:00,153796.91000000003
2023-12-14 00:00:00+00:00,154268.75000000003
2023-12-15 00:00:00+00:00,152538.67000000004
2023-12-18 00:00:00+00:00,152676.29000000004
2023-12-19 00:00:00+00:00,153718.27000000005
2023-12-20 00:00:00+00:00,150897.06000000003
2023-12-21 00:00:00+00:00,152263.43000000002
2023-12-22 00:00:00+00:00,152607.48
2023-12-26 00:00:00+00:00,153560.99000000002
2023-12-27 00:00:00+00:00,153767.42000000004
2023-12-28 00:00:00+00:00,154209.77000000005
2023-12-29 00:00:00+00:00,153934.53000000006
2023-01-04 00:00:00+00:00,355921.37
2023-01-05 00:00:00+00:00,352579.17000000004
2023-01-06 00:00:00+00:00,357002.67000000004
2023-01-09 00:00:00+00:00,344321.97000000003
2023-01-10 00:00:00+00:00,347035.04999999993
2023-01-11 00:00:00+00:00,354299.42000000004
2023-01-12 00:00:00+00:00,353955.37
2023-01-13 00:00:00+00:00,356117.97000000003
2023-01-17 00:00:00+00:00,351733.79
2023-01-18 00:00:00+00:00,345599.87
2023-01-19 00:00:00+00:00,338227.37
2023-01-20 00:00:00+00:00,340095.06999999995
2023-01-23 00:00:00+00:00,338129.06999999995
2023-01-24 00:00:00+00:00,339210.37
2023-01-25 00:00:00+00:00,343840.29999999993
2023-01-26 00:00:00+00:00,342159.37
2023-01-27 00:00:00+00:00,337273.86
2023-01-30 00:00:00+00:00,334826.19000000006
2023-01-31 00:00:00+00:00,338374.81999999995
2023-02-01 00:00:00+00:00,337244.37
2023-02-02 00:00:00+00:00,327266.92000000004
2023-02-03 00:00:00+00:00,333538.46
2023-02-06 00:00:00+00:00,331503.65
2023-02-07 00:00:00+00:00,333312.37
2023-02-08 00:00:00+00:00,335180.06999999995
2023-02-09 00:00:00+00:00,336851.17000000004
2023-02-10 00:00:00+00:00,340095.06999999995
2023-02-13 00:00:00+00:00,344567.72000000003
2023-02-14 00:00:00+00:00,341726.85
2023-02-15 00:00:00+00:00,328643.12
2023-02-16 00:00:00+00:00,319550.37
2023-02-17 00:00:00+00:00,323334.92000000004
2023-02-21 00:00:00+00:00,322253.62
2023-02-22 00:00:00+00:00,325448.37
2023-02-23 00:00:00+00:00,322125.83
2023-02-24 00:00:00+00:00,315972.25
2023-02-27 00:00:00+00:00,311312.83
2023-02-28 00:00:00+00:00,306132.42000000004
2023-03-01 00:00:00+00:00,309572.92000000004
2023-03-02 00:00:00+00:00,310605.06999999995
2023-03-03 00:00:00+00:00,313652.37
2023-03-06 00:00:00+00:00,313554.06999999995
2023-03-07 00:00:00+00:00,305640.92000000004
2023-03-08 00:00:00+00:00,305837.51999999996
2023-03-09 00:00:00+00:00,311686.37
2023-03-10 00:00:00+00:00,309622.06999999995
2023-03-13 00:00:00+00:00,319068.7
2023-03-14 00:00:00+00:00,319127.68
2023-03-15 00:00:00+00:00,323511.86
2023-03-16 00:00:00+00:00,324121.31999999995
2023-03-17 00:00:00+00:00,323580.67000000004
2023-03-20 00:00:00+00:00,327689.61
2023-03-21 00:00:00+00:00,325821.91
2023-03-22 00:00:00+00:00,325153.47000000003
2023-03-23 00:00:00+00:00,327414.37
2023-03-24 00:00:00+00:00,330255.24
2023-03-27 00:00:00+00:00,330324.04999999993
2023-03-28 00:00:00+00:00,332211.41
2023-03-29 00:00:00+00:00,330992.49
2023-03-30 00:00:00+00:00,334423.16
2023-03-31 00:00:00+00:00,337834.17000000004
2023-04-03 00:00:00+00:00,345039.56
2023-04-04 00:00:00+00:00,348981.39
2023-04-05 00:00:00+00:00,356157.29
2023-04-06 00:00:00+00:00,362104.44000000006
2023-04-10 00:00:00+00:00,360836.37
2023-04-11 00:00:00+00:00,357789.06999999995
2023-04-12 00:00:00+00:00,362851.51999999996
2023-04-13 00:00:00+00:00,368258.01999999996
2023-04-14 00:00:00+00:00,368788.83999999997
2023-04-17 00:00:00+00:00,365820.18
2023-04-18 00:00:00+00:00,363441.31999999995
2023-04-19 00:00:00+00:00,364316.19000000006
2023-04-20 00:00:00+00:00,368208.87
2023-04-21 00:00:00+00:00,379523.2
2023-04-24 00:00:00+00:00,376888.75999999995
2023-04-25 00:00:00+00:00,379021.87
2023-04-26 00:00:00+00:00,371649.37
2023-04-27 00:00:00+00:00,383936.87
2023-04-28 00:00:00+00:00,389343.37
2023-05-01 00:00:00+00:00,398937.45
2023-05-02 00:00:00+00:00,397403.97000000003
2023-05-03 00:00:00+00:00,424721.54
2023-05-04 00:00:00+00:00,421497.29999999993
2023-05-05 00:00:00+00:00,418341.87
2023-05-08 00:00:00+00:00,425439.13
2023-05-09 00:00:00+00:00,421536.62
2023-05-10 00:00:00+00:00,427680.37
2023-05-11 00:00:00+00:00,427788.5
2023-05-12 00:00:00+00:00,427188.87
2023-05-15 00:00:00+00:00,426795.67000000004
2023-05-16 00:00:00+00:00,425714.37
2023-05-17 00:00:00+00:00,429597.22000000003
2023-05-18 00:00:00+00:00,430334.47000000003
2023-05-19 00:00:00+00:00,434807.12
2023-05-22 00:00:00+00:00,426893.97000000003
2023-05-23 00:00:00+00:00,416277.56999999995
2023-05-24 00:00:00+00:00,418931.67000000004
2023-05-25 00:00:00+00:00,421045.12
2023-05-26 00:00:00+00:00,417948.67000000004
2023-05-30 00:00:00+00:00,421733.22000000003
2023-05-31 00:00:00+00:00,420897.67000000004
2023-06-01 00:00:00+00:00,428909.12
2023-06-02 00:00:00+00:00,435298.62
2023-06-05 00:00:00+00:00,436045.7
2023-06-06 00:00:00+00:00,435534.54
2023-06-07 00:00:00+00:00,429636.54
2023-06-08 00:00:00+00:00,439584.5
2023-06-09 00:00:00+00:00,438994.7
2023-06-12 00:00:00+00:00,438021.52999999997
2023-06-13 00:00:00+00:00,438395.06999999995
2023-06-14 00:00:00+00:00,439869.56999999995
2023-06-15 00:00:00+00:00,446150.94000000006
2023-06-16 00:00:00+00:00,441393.22000000003
2023-06-20 00:00:00+00:00,445374.37
2023-06-21 00:00:00+00:00,445374.37
2023-06-22 00:00:00+00:00,450780.87
2023-06-23 00:00:00+00:00,452255.37
2023-06-26 00:00:00+00:00,451006.96
2023-06-27 00:00:00+00:00,455941.62
2023-06-28 00:00:00+00:00,453218.71
2023-06-29 00:00:00+00:00,457593.06
2023-06-30 00:00:00+00:00,461298.97000000003
2023-07-03 00:00:00+00:00,453828.17000000004
2023-07-05 00:00:00+00:00,458153.37
2023-07-06 00:00:00+00:00,456187.37
2023-07-07 00:00:00+00:00,445767.56999999995
2023-07-10 00:00:00+00:00,443408.37
2023-07-11 00:00:00+00:00,430668.69000000006
2023-07-12 00:00:00+00:00,434001.06
2023-07-13 00:00:00+00:00,427788.5
2023-07-14 00:00:00+00:00,441933.87
2023-07-17 00:00:00+00:00,441196.62
2023-07-18 00:00:00+00:00,443703.26999999996
2023-07-19 00:00:00+00:00,446141.11
2023-07-20 00:00:00+00:00,455597.56999999995
2023-07-21 00:00:00+00:00,454545.75999999995
2023-07-24 00:00:00+00:00,451567.26999999996
2023-07-25 00:00:00+00:00,449699.56999999995
2023-07-26 00:00:00+00:00,444882.87
2023-07-27 00:00:00+00:00,449031.13
2023-07-28 00:00:00+00:00,450889.0
2023-07-31 00:00:00+00:00,446898.01999999996
2023-08-01 00:00:00+00:00,444283.24
2023-08-02 00:00:00+00:00,446357.37
2023-08-03 00:00:00+00:00,442307.41
2023-08-04 00:00:00+00:00,442494.18
2023-08-07 00:00:00+00:00,446839.04
2023-08-08 00:00:00+00:00,516287.99
2023-08-09 00:00:00+00:00,516651.7
2023-08-10 00:00:00+00:00,514105.73
2023-08-11 00:00:00+00:00,519590.87
2023-08-14 00:00:00+00:00,527946.37
2023-08-15 00:00:00+00:00,537786.2
2023-08-16 00:00:00+00:00,536793.37
2023-08-17 00:00:00+00:00,528241.2699999999
2023-08-18 00:00:00+00:00,537776.37
2023-08-21 00:00:00+00:00,540332.17
2023-08-22 00:00:00+00:00,545542.07
2023-08-23 00:00:00+00:00,545129.2100000001
2023-08-24 00:00:00+00:00,538552.94
2023-08-25 00:00:00+00:00,544264.17
2023-08-28 00:00:00+00:00,543782.5
2023-08-29 00:00:00+00:00,543880.8
2023-08-30 00:00:00+00:00,539231.2100000001
2023-08-31 00:00:00+00:00,545542.07
2023-09-01 00:00:00+00:00,547095.2100000001
2023-09-05 00:00:00+00:00,549110.36
2023-09-06 00:00:00+00:00,551046.87
2023-09-07 00:00:00+00:00,563825.87
2023-09-08 00:00:00+00:00,578570.87
2023-09-11 00:00:00+00:00,585206.12
2023-09-12 00:00:00+00:00,586680.62
2023-09-13 00:00:00+00:00,589963.8400000001
2023-09-14 00:00:00+00:00,582502.87
2023-09-15 00:00:00+00:00,566283.37
2023-09-18 00:00:00+00:00,560414.86
2023-09-19 00:00:00+00:00,565221.7299999999
2023-09-20 00:00:00+00:00,560287.0700000001
2023-09-21 00:00:00+00:00,538818.35
2023-09-22 00:00:00+00:00,540676.2200000001
2023-09-25 00:00:00+00:00,543379.4700000001
2023-09-26 00:00:00+00:00,541531.43
2023-09-27 00:00:00+00:00,542209.7
2023-09-28 00:00:00+00:00,534827.37
2023-09-29 00:00:00+00:00,526294.93
2023-10-02 00:00:00+00:00,528919.54
2023-10-03 00:00:00+00:00,515658.87
2023-10-04 00:00:00+00:00,522471.05999999994
2023-10-05 00:00:00+00:00,532861.37
2023-10-06 00:00:00+00:00,558311.24
2023-10-09 00:00:00+00:00,561466.6699999999
2023-10-10 00:00:00+00:00,580438.5700000001
2023-10-11 00:00:00+00:00,596264.87
